identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
26120215_1974_03_28_01_139.tcf.xml-17-15	fessler_eleusinien02_1803-2103-5	Rezeption	0.6666666666666666	[2, 3, 2]
26120215_1980_06_18_01_072.tcf.xml-19-2	wilamowitz_tragoedie_1889-561-94	Rezeption	0.6666666666666666	[4, 4, 3]
26120215_1974_05_15_01_229.tcf.xml-2-7	lehnert_seehaefen01_1891-6867-4	Rezeption	0.6666666666666666	[1, 2, 2]
26120215_1974_05_15_01_229.tcf.xml-2-7	savigny_system01_1840-2696-15	Rezeption	0.0	[1, 1, 1]
klueber_recht_1817-7578-42	savigny_system01_1840-986-11	Rezeption	0.0	[3, 3]
klueber_voelkerrecht01_1821-4042-27	schweiger_armenien_1878-2578-27	Rezeption	3.0	[4, 1]
26120215_1976_11_09_01_059.tcf.xml-62-4	dilthey_geisteswissenschaften_1883-1140-81	Rezeption	0.0	[1, 1]
klueber_recht_1817-7578-42	savigny_system01_1840-914-10	Rezeption	0.0	[3, 3, 3]
fessler_eleusinien02_1803-2103-5	savigny_system01_1840-1760-11	Rezeption	1.5	[2, 4, 2, 1]
klueber_recht_1817-7578-42	lehnert_seehaefen01_1891-6867-4	Rezeption	1.3333333333333333	[1, 3, 3]
fessler_eleusinien02_1803-2103-5	lehnert_seehaefen01_1891-6864-11	Rezeption	1.0	[2, 1]
26120215_1972_11_09_01_081.tcf.xml-19-1	mommsen_roemische01_1854-1172-34	Rezeption	1.3333333333333333	[1, 3, 3]
jhering_recht01_1852-3084-9	mommsen_roemische01_1854-517-62	Rezeption	1.0	[2, 1]
jhering_recht0201_1854-278-1	savigny_system01_1840-2484-17	Rezeption	0.0	[4, 4]
26120215_1972_11_09_01_081.tcf.xml-19-1	savigny_system01_1840-914-10	Rezeption	1.3333333333333333	[1, 3, 3]
fessler_eleusinien01_1802-1221-4	fessler_eleusinien01_1802-1372-13	Rezeption	0.0	[4, 4]
fessler_eleusinien01_1802-1221-4	scherer_poetik_1888-2132-9	Rezeption	1.0	[2, 1]
fessler_eleusinien01_1802-1372-13	fessler_eleusinien02_1803-2103-5	Rezeption	1.6	[4, 4, 4, 2, 1]
fessler_eleusinien01_1802-1372-13	heckert_schulgesetzgebung_1847-4105-20	Rezeption	1.3333333333333333	[2, 3, 1]
fessler_eleusinien01_1802-1372-13	ideler_wahnsinn_1847-239-35	Rezeption	0.6666666666666666	[3, 2, 3]
savigny_system01_1840-1760-36	wilamowitz_aristoteles02_1893-226-32	Rezeption	0.0	[0, 3, 3]
fessler_eleusinien01_1802-1372-13	jhering_recht01_1852-3084-9	Rezeption	0.0	[1, 1]
fessler_eleusinien01_1802-1372-13	jhering_recht0201_1854-278-1	Rezeption	1.0	[2, 3, 2, 1]
fessler_eleusinien01_1802-1372-13	savigny_system01_1840-2699-40	Rezeption	1.0	[2, 1]
fessler_eleusinien01_1802-1372-13	savigny_system01_1840-916-38	Rezeption	1.4	[2, 3, 2, 1, 4]
fessler_eleusinien01_1802-1372-13	savigny_system01_1840-916-8	Rezeption	1.1666666666666667	[2, 3, 1, 1]
fessler_eleusinien01_1802-1372-13	savigny_system01_1840-917-34	Rezeption	0.6666666666666666	[3, 2, 2]
fessler_eleusinien01_1802-1372-13	savigny_system01_1840-982-1	Rezeption	1.0	[2, 1]
fessler_eleusinien01_1802-1372-13	schweiger_armenien_1878-2578-27	Rezeption	0.0	[2, 2, 2]
fessler_eleusinien01_1802-1372-13	wilamowitz_tragoedie_1889-561-94	Rezeption	1.0	[2, 2, 3, 1]
26120215_1973_05_27_01_133.tcf.xml-14-7	jhering_recht01_1852-3084-9	Rezeption	1.0	[1, 2]
fessler_eleusinien02_1803-2103-5	huber_verkehr_1893-848-14	Rezeption	0.0	[2, 2]
26120215_1976_11_09_01_059.tcf.xml-62-4	beseler_volksrecht_1843-337-14	Rezeption	1.0	[1, 2]
26120215_1976_11_09_01_059.tcf.xml-62-4	26120215_1987_08_13_01_333.tcf.xml-25-23	Rezeption	0.0	[4, 4]
26120215_1976_11_09_01_059.tcf.xml-62-4	26120215_1982_12_29_01_164.tcf.xml-29-2	Rezeption	0.0	[4, 4]
26120215_1980_06_18_01_072.tcf.xml-19-2	savigny_system01_1840-2484-17	Rezeption	0.0	[4, 4]
26120215_1976_06_24_01_384.tcf.xml-3-3	26120215_1988_02_12_01_008.tcf.xml-7-7	Rezeption	0.0	[1, 1]
26120215_1976_06_24_01_384.tcf.xml-3-3	26120215_1987_08_13_01_333.tcf.xml-25-23	Rezeption	0.0	[4, 4, 4]
26120215_1980_06_18_01_072.tcf.xml-19-2	mommsen_roemische01_1854-1172-34	Rezeption	1.3333333333333333	[3, 1, 1]
26120215_1976_05_28_01_195.tcf.xml-26-7	heckert_schulgesetzgebung_1847-4114-60	Rezeption	1.0	[2, 3, 3, 1, 3]
26120215_1976_05_28_01_195.tcf.xml-26-7	26120215_1976_06_24_01_384.tcf.xml-3-3	Rezeption	0.0	[1, 1]
26120215_1980_05_30_01_084.tcf.xml-27-21	fessler_eleusinien01_1802-1372-13	Rezeption	0.0	[2, 2]
26120215_1976_03_05_01_161.tcf.xml-10-2	wilamowitz_tragoedie_1889-561-94	Rezeption	1.0	[1, 2]
26120215_1976_03_05_01_161.tcf.xml-10-2	brunner_rechtsgeschichte01_1887-319-37	Rezeption	1.0	[1, 2]
26120215_1976_02_13_01_098.tcf.xml-65-8	scherer_poetik_1888-2132-9	Rezeption	0.0	[1, 1]
26120215_1976_02_13_01_098.tcf.xml-65-8	savigny_system01_1840-989-20	Rezeption	0.6666666666666666	[2, 1, 2, 1]
26120215_1976_02_13_01_098.tcf.xml-65-8	savigny_system01_1840-2696-15	Rezeption	1.0	[1, 2]
26120215_1980_06_18_01_072.tcf.xml-19-2	beseler_volksrecht_1843-2072-95	Rezeption	1.0	[3, 3, 3, 1]
26120215_1976_02_13_01_098.tcf.xml-65-8	savigny_system01_1840-2484-17	Rezeption	0.0	[1, 1]
26120215_1976_02_13_01_098.tcf.xml-65-8	heckert_schulgesetzgebung_1847-4199-10	Rezeption	1.0	[2, 1]
26120215_1976_02_13_01_098.tcf.xml-65-8	fessler_eleusinien01_1802-1372-13	Rezeption	1.0	[1, 2]
26120215_1976_02_13_01_098.tcf.xml-65-8	26120215_1982_12_30_01_256.tcf.xml-9-26	Rezeption	0.0	[4, 4]
26120215_1976_02_12_01_092.tcf.xml-30-2	wilamowitz_aristoteles02_1893-647-248	Rezeption	0.6666666666666666	[1, 2, 2]
26120215_1976_02_12_01_092.tcf.xml-30-2	26120215_1983_10_12_01_067.tcf.xml-30-4	Rezeption	1.0	[3, 4]
26120215_1976_01_13_01_239.tcf.xml-10-26	savigny_system01_1840-2484-17	Rezeption	0.0	[1, 1]
26120215_1976_01_13_01_239.tcf.xml-10-26	heckert_schulgesetzgebung_1847-4105-20	Rezeption	1.0	[1, 2]
26120215_1976_01_13_01_239.tcf.xml-10-26	fessler_eleusinien02_1803-2103-5	Rezeption	1.0	[1, 2]
26120215_1976_06_24_01_384.tcf.xml-3-3	brunner_rechtsgeschichte02_1892-12136-21	Rezeption	0.0	[1, 0, 1]
26120215_1972_11_09_01_081.tcf.xml-19-1	heckert_schulgesetzgebung_1847-4199-10	Rezeption	2.0	[1, 4, 2]
26120215_1975_06_16_01_102.tcf.xml-9-4	savigny_system01_1840-2719-37	Rezeption	1.0	[1, 2]
26120215_1975_06_16_01_102.tcf.xml-9-4	heckert_schulgesetzgebung_1847-4157-25	Rezeption	0.0	[2, 2]
schweiger_armenien_1878-2578-27	wilamowitz_aristoteles02_1893-226-32	Rezeption	3.0	[4, 1]
schweiger_armenien_1878-2578-27	valentin_entwicklungsgeschichte_1835-8379-23	Rezeption	1.0	[3, 4]
savigny_system01_1840-2696-15	scherer_poetik_1888-2132-9	Rezeption	0.8	[3, 2, 1, 2, 2]
26120215_1976_11_01_01_199.tcf.xml-6-8	savigny_system01_1840-914-10	Rezeption	0.0	[2, 2]
26120215_1976_11_01_01_199.tcf.xml-6-8	26120215_1980_06_18_01_072.tcf.xml-19-2	Rezeption	0.0	[1, 1]
savigny_system01_1840-2696-15	stein_verwaltungslehre01_1865-1300-28	Rezeption	0.0	[4, 4]
savigny_system01_1840-427-21	savigny_system01_1840-989-20	Rezeption	0.0	[4, 4]
savigny_system01_1840-914-10	scherer_poetik_1888-2132-9	Rezeption	1.6	[2, 4, 0, 1, 3, 1]
savigny_system01_1840-914-10	wilamowitz_aristoteles02_1893-226-32	Rezeption	1.0	[0, 4, 3]
savigny_system01_1840-962-4	savigny_system01_1840-985-5	Rezeption	1.0	[3, 4]
savigny_system01_1840-985-5	schwappach_forstpolitik_1894-4560-8	Rezeption	0.0	[4, 4]
26120215_1975_03_07_01_123.tcf.xml-12-18	26120215_1979_09_29_01_345.tcf.xml-6-13	Rezeption	0.0	[4, 4]
26120215_1975_03_07_01_123.tcf.xml-12-18	26120215_1987_08_13_01_333.tcf.xml-25-23	Rezeption	0.0	[4, 4]
26120215_1975_03_07_01_123.tcf.xml-12-18	dilthey_geisteswissenschaften_1883-1140-81	Rezeption	0.0	[1, 1]
26120215_1975_03_07_01_123.tcf.xml-12-18	fessler_eleusinien01_1802-1372-13	Rezeption	1.3333333333333333	[1, 2, 3]
26120215_1975_03_26_01_101.tcf.xml-5-20	dilthey_geisteswissenschaften_1883-1140-81	Rezeption	2.0	[4, 3, 1]
26120215_1975_03_26_01_101.tcf.xml-5-20	fessler_eleusinien01_1802-1372-13	Rezeption	1.0	[2, 1]
26120215_1975_03_26_01_101.tcf.xml-5-20	savigny_system01_1840-914-10	Rezeption	0.0	[3, 3]
26120215_1975_06_16_01_102.tcf.xml-9-4	beseler_volksrecht_1843-2175-3	Rezeption	1.0	[1, 2]
26120215_1980_05_30_01_084.tcf.xml-27-21	chamberlain_grundlagen02_1899-272-3	Rezeption	0.6666666666666666	[4, 4, 3]
26120215_1976_06_24_01_384.tcf.xml-3-3	fessler_eleusinien02_1803-2103-5	Rezeption	1.3333333333333333	[4, 3, 2]
26120215_1975_06_16_01_102.tcf.xml-9-4	klueber_recht_1817-7578-42	Rezeption	1.0	[1, 2]
26120215_1972_11_09_01_081.tcf.xml-19-1	fessler_eleusinien01_1802-1372-13	Rezeption	1.3333333333333333	[3, 2, 1]
26120215_1972_11_09_01_081.tcf.xml-19-1	brunner_rechtsgeschichte01_1887-522-2	Rezeption	1.3333333333333333	[1, 3, 3]
26120215_1972_11_09_01_081.tcf.xml-19-1	beseler_volksrecht_1843-500-21	Rezeption	1.3333333333333333	[1, 3, 3]
beseler_volksrecht_1843-568-14	brunner_rechtsgeschichte02_1892-12136-21	Rezeption	0.6666666666666666	[3, 3, 4]
beseler_volksrecht_1843-518-51	heckert_schulgesetzgebung_1847-4114-60	Rezeption	1.3333333333333333	[2, 3, 1]
beseler_volksrecht_1843-501-8	stein_verwaltungslehre01_1865-1300-28	Rezeption	0.0	[3, 3]
beseler_volksrecht_1843-501-8	savigny_system01_1840-2484-17	Rezeption	0.6666666666666666	[3, 3, 4]
beseler_volksrecht_1843-500-21	wilamowitz_aristoteles02_1893-226-32	Rezeption	0.0	[0, 3, 3]
lehnert_seehaefen01_1891-6864-11	savigny_system01_1840-914-10	Rezeption	1.3333333333333333	[1, 3, 3]
26120215_1971_08_04_02_019.tcf.xml-39-2	fessler_eleusinien01_1802-1372-13	Rezeption	0.0	[1, 1]
26120215_1979_12_05_01_177.tcf.xml-15-19	fessler_eleusinien01_1802-1372-13	Rezeption	0.6666666666666666	[2, 3, 2]
26120215_1977_10_14_01_016.tcf.xml-27-9	savigny_system01_1840-962-4	Rezeption	3.0	[4, 1]
beseler_volksrecht_1843-500-21	savigny_system01_1840-914-10	Rezeption	0.6666666666666666	[3, 4, 3]
beseler_volksrecht_1843-500-21	mommsen_roemische01_1854-1172-34	Rezeption	0.6666666666666666	[2, 3, 3]
beseler_volksrecht_1843-500-21	lehnert_seehaefen01_1891-6867-4	Rezeption	2.0	[1, 4, 3]
beseler_volksrecht_1843-500-21	klueber_recht_1817-7578-42	Rezeption	0.6666666666666666	[2, 3, 3]
beseler_volksrecht_1843-500-21	heckert_schulgesetzgebung_1847-4199-10	Rezeption	1.3333333333333333	[1, 3, 2]
beseler_volksrecht_1843-500-21	heckert_schulgesetzgebung_1847-4114-60	Rezeption	2.0	[4, 2, 1]
beseler_volksrecht_1843-500-21	heckert_schulgesetzgebung_1847-4105-20	Rezeption	0.6666666666666666	[2, 3, 2]
beseler_volksrecht_1843-500-21	brunner_rechtsgeschichte02_1892-12136-21	Rezeption	0.6666666666666666	[2, 3, 3]
beseler_volksrecht_1843-500-21	brunner_rechtsgeschichte01_1887-522-2	Rezeption	1.3333333333333333	[2, 4, 3]
beseler_volksrecht_1843-480-5	savigny_system01_1840-2696-15	Rezeption	0.0	[4, 4, 4]
beseler_volksrecht_1843-480-5	fessler_eleusinien01_1802-1372-13	Rezeption	1.0	[2, 1]
beseler_volksrecht_1843-476-18	savigny_system01_1840-986-11	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-696-16	savigny_system01_1840-2484-17	Rezeption	0.0	[4, 4, 4]
beseler_volksrecht_1843-337-14	savigny_system01_1840-917-34	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-732-5	brunner_rechtsgeschichte01_1887-548-6	Rezeption	1.3333333333333333	[3, 3, 1]
26120215_1971_06_05_01_281.tcf.xml-16-1	toennies_gemeinschaft_1887-2577-20	Rezeption	0.6666666666666666	[3, 3, 4]
heckert_schulgesetzgebung_1847-4114-60	wilamowitz_aristoteles02_1893-647-248	Rezeption	1.0	[3, 2]
heckert_schulgesetzgebung_1847-4157-25	savigny_system01_1840-2719-37	Rezeption	0.0	[3, 3]
26120215_1971_03_25_01_100.tcf.xml-9-5	dilthey_geisteswissenschaften_1883-1140-81	Rezeption	2.0	[4, 4, 1]
heckert_schulgesetzgebung_1847-4195-11	jhering_recht01_1852-1603-3	Rezeption	1.0	[3, 2]
heckert_schulgesetzgebung_1847-4195-11	savigny_system01_1840-2719-37	Rezeption	1.0	[2, 1]
lehnert_seehaefen01_1891-6867-4	wilamowitz_aristoteles02_1893-226-32	Rezeption	0.0	[0, 3, 3]
lehnert_seehaefen01_1891-6867-4	savigny_system01_1840-914-10	Rezeption	1.3333333333333333	[2, 4, 3]
heckert_schulgesetzgebung_1847-4199-10	lehnert_seehaefen01_1891-6867-4	Rezeption	1.3333333333333333	[1, 3, 2]
lehnert_seehaefen01_1891-6867-4	savigny_system01_1840-2719-37	Rezeption	1.3333333333333333	[2, 4, 3]
heckert_schulgesetzgebung_1847-4199-10	mommsen_roemische01_1854-1172-34	Rezeption	0.6666666666666666	[2, 3, 2]
heckert_schulgesetzgebung_1847-4199-10	savigny_system01_1840-914-10	Rezeption	0.6666666666666666	[2, 3, 2]
26120215_1979_09_29_01_345.tcf.xml-6-13	dilthey_geisteswissenschaften_1883-1140-81	Rezeption	2.0	[1, 4, 1]
26120215_1979_09_29_01_345.tcf.xml-6-13	heckert_schulgesetzgebung_1847-4114-60	Rezeption	1.3333333333333333	[1, 3, 1]
lehnert_seehaefen01_1891-6867-4	savigny_system01_1840-1760-36	Rezeption	2.0	[1, 4, 3]
26120215_1971_06_05_01_281.tcf.xml-16-1	26120215_1976_05_28_01_195.tcf.xml-26-7	Rezeption	1.0	[3, 4]
26120215_1979_09_29_01_345.tcf.xml-6-13	savigny_system01_1840-986-11	Rezeption	0.0	[1, 1]
beseler_volksrecht_1843-843-21	fessler_eleusinien01_1802-1372-13	Rezeption	1.3333333333333333	[3, 2, 1]
lehnert_seehaefen01_1891-6867-4	mommsen_roemische01_1854-1172-34	Rezeption	1.3333333333333333	[2, 4, 3]
26120215_1971_06_05_01_281.tcf.xml-16-1	heckert_schulgesetzgebung_1847-4157-25	Rezeption	1.0	[3, 4]
26120215_1971_06_05_01_281.tcf.xml-16-1	savigny_system01_1840-985-5	Rezeption	1.0	[3, 4]
26120215_1971_06_05_01_281.tcf.xml-16-1	simmel_george_1898-27-12	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-732-5	heckert_schulgesetzgebung_1847-4114-60	Rezeption	1.3333333333333333	[2, 3, 1]
26120215_1971_03_10_01_245.tcf.xml-2-2	savigny_system01_1840-2696-15	Rezeption	1.0	[1, 2]
beseler_volksrecht_1843-337-14	savigny_system01_1840-2699-40	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-337-14	brunner_rechtsgeschichte01_1887-547-11	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-2034-12	simmel_george_1898-27-12	Rezeption	1.0	[3, 4]
beseler_volksrecht_1843-2034-12	fessler_eleusinien01_1802-1372-13	Rezeption	1.0476190476190477	[2, 3, 2, 1, 3, 1, 1]
beseler_volksrecht_1843-1939-21	chamberlain_grundlagen02_1899-272-3	Rezeption	0.0	[4, 4, 4]
huber_verkehr_1893-848-14	schweiger_armenien_1878-2578-27	Rezeption	3.0	[4, 1]
beseler_volksrecht_1843-1566-32	heckert_schulgesetzgebung_1847-4114-60	Rezeption	0.6666666666666666	[2, 3, 2]
26120215_1977_10_14_01_016.tcf.xml-27-9	fessler_eleusinien01_1802-1372-13	Rezeption	0.5	[2, 2, 3, 2]
26120215_1977_10_14_01_016.tcf.xml-27-9	26120215_1988_02_12_01_008.tcf.xml-7-7	Rezeption	0.0	[4, 4]
26120215_1977_10_14_01_016.tcf.xml-27-9	26120215_1980_06_18_01_072.tcf.xml-19-2	Rezeption	0.0	[4, 4, 4, 4]
26120215_1976_01_13_01_239.tcf.xml-10-26	beseler_volksrecht_1843-337-14	Rezeption	1.0	[2, 1]
26120215_1977_06_01_01_320.tcf.xml-20-19	schweiger_armenien_1878-2578-27	Rezeption	0.0	[4, 4]
26120215_1977_06_01_01_320.tcf.xml-20-19	klueber_recht_1817-7578-42	Rezeption	2.0	[3, 1]
26120215_1977_06_01_01_320.tcf.xml-20-19	heckert_schulgesetzgebung_1847-4105-20	Rezeption	2.0	[3, 1]
26120215_1977_06_01_01_320.tcf.xml-20-19	fessler_eleusinien02_1803-2103-5	Rezeption	1.0	[2, 1]
dilthey_geisteswissenschaften_1883-1140-81	heckert_schulgesetzgebung_1847-4105-20	Rezeption	1.3333333333333333	[2, 2, 4]
dilthey_geisteswissenschaften_1883-1140-81	huber_verkehr_1893-848-14	Rezeption	1.0	[3, 4]
dilthey_geisteswissenschaften_1883-1140-81	klueber_voelkerrecht01_1821-4042-27	Rezeption	1.8	[3, 4, 4, 1, 1]
dilthey_geisteswissenschaften_1883-1140-81	savigny_system01_1840-427-21	Rezeption	0.0	[4, 4, 4]
dilthey_geisteswissenschaften_1883-1140-81	toennies_gemeinschaft_1887-2577-20	Rezeption	0.8	[0, 4, 4, 4, 2, 4]
ideler_wahnsinn_1847-239-35	wilamowitz_aristoteles02_1893-226-32	Rezeption	1.0	[2, 3]
ideler_wahnsinn_1847-239-35	wilamowitz_aristoteles02_1893-253-143	Rezeption	1.0	[3, 4]
ideler_wahnsinn_1847-239-35	wilamowitz_tragoedie_1889-561-94	Rezeption	1.0	[3, 2]
beseler_volksrecht_1843-2058-15	brunner_rechtsgeschichte01_1887-5380-11	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-337-14	savigny_system01_1840-2696-15	Rezeption	1.3333333333333333	[4, 4, 2]
beseler_volksrecht_1843-2058-15	brunner_rechtsgeschichte01_1887-548-6	Rezeption	0.0	[3, 3]
beseler_volksrecht_1843-2058-15	schweiger_armenien_1878-2578-27	Rezeption	0.6666666666666666	[3, 4, 3]
beseler_volksrecht_1843-337-14	brunner_rechtsgeschichte01_1887-319-37	Rezeption	0.0	[4, 4, 4, 4]
beseler_volksrecht_1843-337-14	beseler_volksrecht_1843-491-32	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-278-6	savigny_system01_1840-916-8	Rezeption	0.6666666666666666	[3, 3, 2]
beseler_volksrecht_1843-278-6	fessler_eleusinien02_1803-2103-5	Rezeption	1.0	[3, 2]
beseler_volksrecht_1843-275-34	heckert_schulgesetzgebung_1847-4199-10	Rezeption	0.6666666666666666	[2, 2, 1]
beseler_volksrecht_1843-275-34	fessler_eleusinien02_1803-2103-5	Rezeption	1.3333333333333333	[3, 2, 1]
beseler_volksrecht_1843-275-34	chamberlain_grundlagen02_1899-272-3	Rezeption	1.0	[3, 3, 1, 3]
beseler_volksrecht_1843-275-34	beseler_volksrecht_1843-568-14	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-2175-3	heckert_schulgesetzgebung_1847-4114-60	Rezeption	2.0	[4, 2, 1]
beseler_volksrecht_1843-2072-95	wilamowitz_aristoteles02_1893-253-143	Rezeption	1.0666666666666667	[4, 4, 3, 2, 3, 2]
beseler_volksrecht_1843-2072-95	savigny_system01_1840-981-17	Rezeption	0.0	[4, 4, 4]
beseler_volksrecht_1843-2072-95	savigny_system01_1840-913-19	Rezeption	0.6666666666666666	[3, 4, 3]
beseler_volksrecht_1843-2072-95	savigny_system01_1840-2696-15	Rezeption	1.0	[3, 4]
beseler_volksrecht_1843-2072-95	savigny_system01_1840-2484-17	Rezeption	0.0	[3, 3]
beseler_volksrecht_1843-2072-95	mommsen_roemische01_1854-517-62	Rezeption	1.3333333333333333	[2, 4, 3]
beseler_volksrecht_1843-2072-95	ideler_wahnsinn_1847-239-35	Rezeption	0.6666666666666666	[2, 3, 2]
beseler_volksrecht_1843-2072-95	fessler_eleusinien01_1802-1372-13	Rezeption	1.0	[2, 1]
beseler_volksrecht_1843-2072-95	beseler_volksrecht_1843-282-27	Rezeption	0.0	[4, 4]
beseler_volksrecht_1843-2072-95	beseler_volksrecht_1843-2175-3	Rezeption	0.0	[4, 4, 4]
beseler_volksrecht_1843-2058-15	wilamowitz_aristoteles02_1893-254-144	Rezeption	0.0	[3, 3, 3]
beseler_volksrecht_1843-2058-15	valentin_entwicklungsgeschichte_1835-8379-23	Rezeption	0.6666666666666666	[2, 3, 3]
beseler_volksrecht_1843-2058-15	fessler_eleusinien02_1803-2147-5	Rezeption	2.0	[3, 1]
fessler_eleusinien02_1803-2103-5	mommsen_roemische01_1854-1104-12	Rezeption	1.0	[3, 2]
26120215_1979_01_20_01_314.tcf.xml-35-5	26120215_1983_08_16_01_291.tcf.xml-11-14	Rezeption	0.0	[4, 4]
26120215_1967_02_18_01_107.tcf.xml-17-20	savigny_system01_1840-962-4	Rezeption	1.0	[3, 4]
2532889X_1977-08-31_01_064.tcf.xml-19-11	schwappach_forstpolitik_1894-4560-8	Rezeption	2.0	[3, 4, 1]
2532889X_1977-08-31_01_064.tcf.xml-19-11	savigny_system01_1840-986-11	Rezeption	1.6666666666666667	[3, 0, 4, 1, 2]
2532889X_1977-08-31_01_064.tcf.xml-19-11	savigny_system01_1840-2696-15	Rezeption	1.6666666666666667	[4, 4, 3, 1]
2532889X_1977-08-31_01_064.tcf.xml-19-11	heckert_schulgesetzgebung_1847-4199-10	Rezeption	1.0	[2, 1]
2532889X_1974-03-13_01_146.tcf.xml-4-13	26120215_1976_05_28_01_195.tcf.xml-26-7	Rezeption	1.0	[3, 4]
2532889X_1977-08-31_01_064.tcf.xml-19-11	beseler_volksrecht_1843-601-31	Rezeption	1.6666666666666667	[4, 4, 3, 1]
2532889X_1977-08-31_01_064.tcf.xml-19-11	beseler_volksrecht_1843-481-11	Rezeption	1.3333333333333333	[3, 1, 3]
2532889X_1964-11-14_01_139.tcf.xml-3-7	2532889X_1977-08-31_01_064.tcf.xml-19-11	Rezeption	0.0	[4, 4]
2532889X_1977-09-22_01_029.tcf.xml-26-34	26120215_1971_02_11_01_265.tcf.xml-57-9	Rezeption	0.6666666666666666	[2, 3, 3]
2532889X_1964-11-14_01_139.tcf.xml-3-7	fessler_eleusinien02_1803-2103-5	Rezeption	1.3333333333333333	[2, 3, 1]
2532889X_1977-08-31_01_064.tcf.xml-19-11	2532889X_1988-01-30_01_365.tcf.xml-378-9	Rezeption	2.0	[4, 3, 1]
2532889X_1977-08-31_01_064.tcf.xml-19-11	2532889X_1985-09-13_01_183.tcf.xml-19-36	Rezeption	0.0	[4, 4]
2532889X_1977-08-31_01_064.tcf.xml-19-11	2532889X_1985-03-09_01_422.tcf.xml-5-4	Rezeption	0.0	[4, 4, 4]
2532889X_1977-08-31_01_064.tcf.xml-19-11	2532889X_1984-09-04_01_046.tcf.xml-13-32	Rezeption	0.0	[4, 4]
2532889X_1977-07-04_01_056.tcf.xml-16-24	mommsen_roemische01_1854-517-62	Rezeption	1.0	[3, 2]
2532889X_1977-07-04_01_056.tcf.xml-16-24	fessler_eleusinien02_1803-2103-5	Rezeption	1.0	[2, 1]
2532889X_1977-06-18_01_331.tcf.xml-4-11	heckert_schulgesetzgebung_1847-4114-60	Rezeption	0.0	[2, 2]
2532889X_1977-06-18_01_331.tcf.xml-4-11	2532889X_1985-09-13_01_183.tcf.xml-19-36	Rezeption	0.0	[4, 4]
2532889X_1977-08-31_01_064.tcf.xml-19-11	beseler_volksrecht_1843-2072-95	Rezeption	1.3333333333333333	[3, 4, 2]
2532889X_1977-09-22_01_029.tcf.xml-26-34	26120215_1974_03_28_01_139.tcf.xml-17-15	Rezeption	0.0	[1, 1]
2532889X_1977-09-22_01_029.tcf.xml-26-34	beseler_volksrecht_1843-500-21	Rezeption	0.0	[3, 3, 3]
2532889X_1977-09-22_01_029.tcf.xml-26-34	brunner_rechtsgeschichte01_1887-321-9	Rezeption	2.0	[1, 4, 3]
2532889X_1981-10-13_01_045.tcf.xml-25-13	2532889X_1989-08-14_01_151.tcf.xml-14-6	Rezeption	0.6666666666666666	[1, 1, 2]
2532889X_1981-10-13_01_045.tcf.xml-25-13	2532889X_1984-06-16_01_322.tcf.xml-12-2	Rezeption	1.0	[3, 0, 4]
2532889X_1981-10-13_01_045.tcf.xml-25-13	2532889X_1983-07-09_01_249.tcf.xml-4-2	Rezeption	0.0	[4, 4, 4]
2532889X_1980-09-27_01_390.tcf.xml-4-0	savigny_system01_1840-2484-17	Rezeption	0.0	[1, 1]
2532889X_1980-09-27_01_390.tcf.xml-4-0	heckert_schulgesetzgebung_1847-4114-60	Rezeption	1.3333333333333333	[2, 1, 3]
2532889X_1980-09-27_01_390.tcf.xml-4-0	2532889X_1981-10-13_01_045.tcf.xml-25-13	Rezeption	0.6666666666666666	[1, 2, 1]
2532889X_1979-02-01_01_033.tcf.xml-18-21	savigny_system01_1840-982-1	Rezeption	0.0	[4, 4]
2532889X_1977-12-17_01_331.tcf.xml-3-19	fessler_eleusinien02_1803-2103-5	Rezeption	1.0	[2, 1]
2532889X_1977-12-17_01_331.tcf.xml-3-19	26120215_1980_06_18_01_072.tcf.xml-19-2	Rezeption	0.5	[3, 4, 4, 4]
2532889X_1977-10-04_01_044.tcf.xml-4-8	fessler_eleusinien01_1802-1372-13	Rezeption	1.0	[2, 1]
2532889X_1977-09-22_01_029.tcf.xml-26-34	savigny_system01_1840-914-10	Rezeption	1.3333333333333333	[2, 4, 3]
2532889X_1977-09-22_01_029.tcf.xml-26-34	savigny_system01_1840-2696-15	Rezeption	1.0	[3, 4]
2532889X_1977-09-22_01_029.tcf.xml-26-34	savigny_system01_1840-1760-36	Rezeption	1.3333333333333333	[2, 4, 3]
2532889X_1977-09-22_01_029.tcf.xml-26-34	mommsen_roemische01_1854-1172-34	Rezeption	0.6666666666666666	[2, 3, 3]
2532889X_1977-09-22_01_029.tcf.xml-26-34	lehnert_seehaefen01_1891-6867-4	Rezeption	0.6666666666666666	[2, 3, 3]
2532889X_1977-09-22_01_029.tcf.xml-26-34	heckert_schulgesetzgebung_1847-4199-10	Rezeption	1.3333333333333333	[2, 4, 2]
