identifier1	identifier2	lemma	median_cleaned	judgments
1960-7-29	1997-63-29	留下	4.0	[4, 4]
1960-7-29	1996-66-29	留下	4.0	[4, 4]
1960-7-29	1995-82-29	留下	4.0	[4, 4]
1960-7-29	1994-71-29	留下	3.0	[3, 3]
1960-7-29	1989-96-29	留下	4.0	[4, 4]
1960-7-29	1988-90-29	留下	3.0	[3, 3]
1960-7-29	1986-59-29	留下	3.0	[3, 3]
1960-7-29	1984-75-29	留下	4.0	[4, 4]
1960-7-29	1982-91-29	留下	3.0	[3, 3]
1960-7-29	1978-6-29	留下	4.0	[4, 4]
1960-7-29	1974-48-29	留下	3.0	[3, 3]
1960-7-29	1974-30-29	留下	4.0	[4, 4]
1960-7-29	1974-2-29	留下	4.0	[4, 4]
1963-4-29	1974-2-29	留下	3.0	[3, 3]
1989-96-29	1997-83-29	留下	3.0	[3, 3]
1963-4-29	1974-30-29	留下	3.0	[3, 3]
1963-4-29	1982-91-29	留下	4.0	[4, 4]
1989-96-29	2000-65-29	留下	4.0	[4, 4]
1989-96-29	2002-72-29	留下	4.0	[4, 4]
1989-96-29	2002-84-29	留下	4.0	[4, 4]
1984-75-29	2002-84-29	留下	4.0	[4, 4]
1984-75-29	2002-72-29	留下	4.0	[4, 4]
1984-75-29	2000-65-29	留下	4.0	[4, 4]
1984-75-29	1998-89-29	留下	4.0	[4, 4]
1984-75-29	1997-83-29	留下	3.0	[3, 3]
1984-75-29	1997-63-29	留下	4.0	[4, 4]
1984-75-29	1996-66-29	留下	4.0	[4, 4]
1984-75-29	1995-82-29	留下	4.0	[4, 4]
1984-75-29	1994-71-29	留下	3.0	[3, 3]
1984-75-29	1989-96-29	留下	4.0	[4, 4]
1984-75-29	1988-90-29	留下	3.0	[3, 3]
1984-75-29	1986-59-29	留下	3.0	[3, 3]
1963-4-29	2002-84-29	留下	3.0	[3, 3]
1963-4-29	2002-72-29	留下	3.0	[3, 3]
1963-4-29	2000-65-29	留下	3.0	[3, 3]
1963-4-29	1998-89-29	留下	3.0	[3, 3]
1963-4-29	1997-83-29	留下	4.0	[4, 4]
1963-4-29	1997-63-29	留下	3.0	[3, 3]
1963-4-29	1996-66-29	留下	3.0	[3, 3]
1963-4-29	1995-82-29	留下	3.0	[3, 3]
1963-4-29	1989-96-29	留下	3.0	[3, 3]
1963-4-29	1984-75-29	留下	3.0	[3, 3]
1963-4-29	1978-6-29	留下	3.0	[3, 3]
1957-41-29	1997-83-29	留下	3.0	[3, 3]
1982-91-29	1996-66-29	留下	3.0	[3, 3]
1957-41-29	1996-66-29	留下	4.0	[4, 4]
1978-6-29	1997-63-29	留下	4.0	[4, 4]
1978-6-29	1997-83-29	留下	3.0	[3, 3]
1978-6-29	1998-89-29	留下	4.0	[4, 4]
1978-6-29	2000-65-29	留下	4.0	[4, 4]
1978-6-29	2002-72-29	留下	4.0	[4, 4]
1978-6-29	2002-84-29	留下	4.0	[4, 4]
1960-21-29	1988-90-29	留下	3.0	[3, 3]
1960-21-29	1989-96-29	留下	4.0	[4, 4]
1960-21-29	1994-71-29	留下	3.0	[3, 3]
1960-21-29	1995-82-29	留下	4.0	[4, 4]
1962-36-29	2002-72-29	留下	4.0	[4, 4]
1962-36-29	2002-84-29	留下	4.0	[4, 4]
1960-21-29	1996-66-29	留下	4.0	[4, 4]
1960-21-29	1997-63-29	留下	4.0	[4, 4]
1960-21-29	1997-83-29	留下	3.0	[3, 3]
1960-21-29	1998-89-29	留下	4.0	[4, 4]
1960-21-29	2000-65-29	留下	4.0	[4, 4]
1974-2-29	1995-82-29	留下	4.0	[4, 4]
1974-2-29	1996-66-29	留下	4.0	[4, 4]
1974-2-29	1997-63-29	留下	4.0	[4, 4]
1974-2-29	1997-83-29	留下	3.0	[3, 3]
1974-2-29	1998-89-29	留下	4.0	[4, 4]
1974-2-29	2000-65-29	留下	4.0	[4, 4]
1962-36-29	2000-65-29	留下	4.0	[4, 4]
1974-2-29	2002-72-29	留下	4.0	[4, 4]
1997-63-29	2002-84-29	留下	4.0	[4, 4]
1997-63-29	2002-72-29	留下	4.0	[4, 4]
1997-63-29	2000-65-29	留下	4.0	[4, 4]
1997-63-29	1998-89-29	留下	4.0	[4, 4]
1997-63-29	1997-83-29	留下	3.0	[3, 3]
1974-30-29	1974-48-29	留下	3.0	[3, 3]
1974-2-29	2002-84-29	留下	4.0	[4, 4]
1962-36-29	1998-89-29	留下	4.0	[4, 4]
1962-36-29	1997-83-29	留下	3.0	[3, 3]
1962-36-29	1997-63-29	留下	4.0	[4, 4]
1960-21-29	1971-3-29	留下	4.0	[4, 4]
1960-21-29	1965-42-29	留下	3.0	[3, 3]
1960-21-29	1964-5-29	留下	3.0	[3, 3]
1960-21-29	1963-4-29	留下	3.0	[3, 3]
1960-21-29	1962-45-29	留下	4.0	[4, 4]
1971-3-29	2002-84-29	留下	4.0	[4, 4]
1960-21-29	1973-37-29	留下	4.0	[4, 4]
1971-3-29	2002-72-29	留下	4.0	[4, 4]
1971-3-29	1998-89-29	留下	4.0	[4, 4]
1971-3-29	1997-83-29	留下	3.0	[3, 3]
1962-36-29	1989-96-29	留下	4.0	[4, 4]
1962-36-29	1988-90-29	留下	3.0	[3, 3]
1962-36-29	1986-59-29	留下	3.0	[3, 3]
1962-36-29	1984-75-29	留下	4.0	[4, 4]
1971-3-29	2000-65-29	留下	4.0	[4, 4]
1974-2-29	1994-71-29	留下	3.0	[3, 3]
1960-21-29	1974-2-29	留下	4.0	[4, 4]
1960-21-29	1974-48-29	留下	3.0	[3, 3]
1962-36-29	1996-66-29	留下	4.0	[4, 4]
1962-36-29	1995-82-29	留下	4.0	[4, 4]
1962-36-29	1994-71-29	留下	3.0	[3, 3]
1978-6-29	1996-66-29	留下	4.0	[4, 4]
1978-6-29	1995-82-29	留下	4.0	[4, 4]
1978-6-29	1994-71-29	留下	3.0	[3, 3]
1960-21-29	1974-30-29	留下	4.0	[4, 4]
1957-41-29	1997-63-29	留下	4.0	[4, 4]
1978-6-29	1986-59-29	留下	3.0	[3, 3]
1978-6-29	1984-75-29	留下	4.0	[4, 4]
1960-21-29	1986-59-29	留下	3.0	[3, 3]
1960-21-29	1984-75-29	留下	4.0	[4, 4]
1960-21-29	1982-91-29	留下	3.0	[3, 3]
1960-21-29	1978-6-29	留下	4.0	[4, 4]
1978-6-29	1988-90-29	留下	3.0	[3, 3]
1962-36-29	1982-91-29	留下	3.0	[3, 3]
1974-2-29	1989-96-29	留下	4.0	[4, 4]
1974-2-29	1986-59-29	留下	3.0	[3, 3]
2000-65-29	2002-72-29	留下	4.0	[4, 4]
2000-65-29	2002-84-29	留下	4.0	[4, 4]
1973-37-29	1988-90-29	留下	3.0	[3, 3]
1973-37-29	1986-59-29	留下	3.0	[3, 3]
1973-37-29	1984-75-29	留下	4.0	[4, 4]
1973-37-29	1982-91-29	留下	3.0	[3, 3]
1973-37-29	1978-6-29	留下	4.0	[4, 4]
1973-37-29	1974-48-29	留下	3.0	[3, 3]
1973-37-29	1974-30-29	留下	4.0	[4, 4]
1973-37-29	1974-2-29	留下	4.0	[4, 4]
2002-72-29	2002-84-29	留下	4.0	[4, 4]
1962-45-29	1963-4-29	留下	3.0	[3, 3]
1962-45-29	1964-5-29	留下	3.0	[3, 3]
1962-45-29	1971-3-29	留下	4.0	[4, 4]
1962-45-29	1973-37-29	留下	4.0	[4, 4]
1962-45-29	2002-84-29	留下	4.0	[4, 4]
1962-45-29	2002-72-29	留下	4.0	[4, 4]
1962-45-29	1974-48-29	留下	3.0	[3, 3]
1962-45-29	1978-6-29	留下	4.0	[4, 4]
1962-45-29	1982-91-29	留下	3.0	[3, 3]
1962-45-29	1984-75-29	留下	4.0	[4, 4]
1962-45-29	1986-59-29	留下	3.0	[3, 3]
1962-45-29	1988-90-29	留下	3.0	[3, 3]
1973-37-29	1989-96-29	留下	4.0	[4, 4]
1962-45-29	1989-96-29	留下	4.0	[4, 4]
1962-45-29	1995-82-29	留下	4.0	[4, 4]
1962-45-29	1996-66-29	留下	4.0	[4, 4]
1962-45-29	1997-63-29	留下	4.0	[4, 4]
1962-45-29	1997-83-29	留下	3.0	[3, 3]
1962-45-29	1998-89-29	留下	4.0	[4, 4]
1962-45-29	2000-65-29	留下	4.0	[4, 4]
1962-45-29	1994-71-29	留下	3.0	[3, 3]
1973-37-29	1994-71-29	留下	3.0	[3, 3]
1973-37-29	1995-82-29	留下	4.0	[4, 4]
1973-37-29	1996-66-29	留下	4.0	[4, 4]
1986-59-29	2000-65-29	留下	3.0	[3, 3]
1986-59-29	2002-72-29	留下	3.0	[3, 3]
1986-59-29	2002-84-29	留下	3.0	[3, 3]
1960-21-29	2002-84-29	留下	4.0	[4, 4]
1960-21-29	2002-72-29	留下	4.0	[4, 4]
1997-83-29	2002-84-29	留下	3.0	[3, 3]
1986-59-29	1998-89-29	留下	3.0	[3, 3]
1997-83-29	2002-72-29	留下	3.0	[3, 3]
1997-83-29	1998-89-29	留下	3.0	[3, 3]
1974-2-29	1974-30-29	留下	4.0	[4, 4]
1974-2-29	1974-48-29	留下	3.0	[3, 3]
1974-2-29	1978-6-29	留下	4.0	[4, 4]
1974-2-29	1982-91-29	留下	3.0	[3, 3]
1974-2-29	1984-75-29	留下	4.0	[4, 4]
1997-83-29	2000-65-29	留下	3.0	[3, 3]
1974-2-29	1988-90-29	留下	3.0	[3, 3]
1986-59-29	1997-83-29	留下	4.0	[4, 4]
1998-89-29	2000-65-29	留下	4.0	[4, 4]
1973-37-29	1997-63-29	留下	4.0	[4, 4]
1973-37-29	1997-83-29	留下	3.0	[3, 3]
1973-37-29	1998-89-29	留下	4.0	[4, 4]
1973-37-29	2000-65-29	留下	4.0	[4, 4]
1973-37-29	2002-72-29	留下	4.0	[4, 4]
1973-37-29	2002-84-29	留下	4.0	[4, 4]
1986-59-29	1997-63-29	留下	3.0	[3, 3]
1986-59-29	1988-90-29	留下	4.0	[4, 4]
1986-59-29	1994-71-29	留下	4.0	[4, 4]
1986-59-29	1995-82-29	留下	3.0	[3, 3]
1986-59-29	1996-64-29	留下	3.0	[3, 3]
1986-59-29	1996-66-29	留下	3.0	[3, 3]
1998-89-29	2002-84-29	留下	4.0	[4, 4]
1998-89-29	2002-72-29	留下	4.0	[4, 4]
1986-59-29	1989-96-29	留下	3.0	[3, 3]
1962-36-29	1978-6-29	留下	4.0	[4, 4]
1978-6-29	1989-96-29	留下	4.0	[4, 4]
1971-3-29	1997-63-29	留下	4.0	[4, 4]
1957-13-29	1957-41-29	留下	4.0	[4, 4]
1974-48-29	2002-84-29	留下	3.0	[3, 3]
1974-48-29	2002-72-29	留下	3.0	[3, 3]
1974-48-29	2000-65-29	留下	3.0	[3, 3]
1974-48-29	1998-89-29	留下	3.0	[3, 3]
1974-48-29	1997-63-29	留下	3.0	[3, 3]
1974-48-29	1996-66-29	留下	3.0	[3, 3]
1962-36-29	1974-48-29	留下	3.0	[3, 3]
1994-71-29	2002-72-29	留下	3.0	[3, 3]
1994-71-29	2000-65-29	留下	3.0	[3, 3]
1994-71-29	1998-89-29	留下	3.0	[3, 3]
1994-71-29	1997-63-29	留下	3.0	[3, 3]
1994-71-29	1996-66-29	留下	3.0	[3, 3]
1994-71-29	1996-64-29	留下	3.0	[3, 3]
1957-13-29	1958-19-29	留下	4.0	[4, 4]
1994-71-29	1995-82-29	留下	3.0	[3, 3]
1974-48-29	1995-82-29	留下	3.0	[3, 3]
1995-82-29	1996-66-29	留下	4.0	[4, 4]
1974-48-29	1989-96-29	留下	3.0	[3, 3]
1974-48-29	1984-75-29	留下	3.0	[3, 3]
1974-48-29	1978-6-29	留下	3.0	[3, 3]
1995-82-29	1997-63-29	留下	4.0	[4, 4]
1995-82-29	1997-83-29	留下	3.0	[3, 3]
1995-82-29	1998-89-29	留下	4.0	[4, 4]
1995-82-29	2000-65-29	留下	4.0	[4, 4]
1957-41-29	1958-19-29	留下	4.0	[4, 4]
1957-41-29	1960-21-29	留下	4.0	[4, 4]
1995-82-29	2002-72-29	留下	4.0	[4, 4]
1995-82-29	2002-84-29	留下	4.0	[4, 4]
1960-21-29	1962-36-29	留下	4.0	[4, 4]
1995-82-29	1996-64-29	留下	4.0	[4, 4]
1957-13-29	2000-65-29	留下	4.0	[4, 4]
1957-13-29	1960-21-29	留下	4.0	[4, 4]
1957-13-29	1961-18-29	留下	3.0	[3, 3]
1957-13-29	1997-83-29	留下	3.0	[3, 3]
1957-13-29	1997-63-29	留下	4.0	[4, 4]
1957-13-29	1996-66-29	留下	4.0	[4, 4]
1957-13-29	1995-82-29	留下	4.0	[4, 4]
1957-13-29	1994-71-29	留下	3.0	[3, 3]
1957-13-29	1991-87-29	留下	3.0	[3, 3]
1957-13-29	1989-96-29	留下	4.0	[4, 4]
1957-13-29	2002-84-29	留下	4.0	[4, 4]
1994-71-29	2002-84-29	留下	3.0	[3, 3]
1957-13-29	1988-90-29	留下	3.0	[3, 3]
1957-13-29	1986-59-29	留下	3.0	[3, 3]
1957-13-29	1982-91-29	留下	3.0	[3, 3]
1970-38-29	1976-31-29	留下	4.0	[4, 4]
1970-38-29	1981-78-29	留下	4.0	[4, 4]
1957-13-29	1960-7-29	留下	4.0	[4, 4]
1970-38-29	1991-87-29	留下	4.0	[4, 4]
1957-13-29	1981-78-29	留下	3.0	[3, 3]
1957-13-29	1978-6-29	留下	4.0	[4, 4]
1957-13-29	1974-48-29	留下	3.0	[3, 3]
1957-13-29	1974-30-29	留下	4.0	[4, 4]
1957-13-29	1974-2-29	留下	4.0	[4, 4]
1957-13-29	1973-37-29	留下	4.0	[4, 4]
1957-13-29	1971-3-29	留下	4.0	[4, 4]
1957-13-29	1970-38-29	留下	3.0	[3, 3]
1957-13-29	1965-42-29	留下	3.0	[3, 3]
1957-13-29	1964-5-29	留下	3.0	[3, 3]
1957-13-29	1963-4-29	留下	3.0	[3, 3]
1957-13-29	1963-28-29	留下	3.0	[3, 3]
1957-13-29	1962-45-29	留下	4.0	[4, 4]
1957-13-29	1962-36-29	留下	4.0	[4, 4]
1970-38-29	1995-82-29	留下	3.0	[3, 3]
1981-78-29	1991-87-29	留下	4.0	[4, 4]
1957-13-29	2002-72-29	留下	4.0	[4, 4]
1962-36-29	1965-42-29	留下	3.0	[3, 3]
1996-66-29	2000-65-29	留下	4.0	[4, 4]
1996-66-29	2002-72-29	留下	4.0	[4, 4]
1996-66-29	2002-84-29	留下	4.0	[4, 4]
1974-30-29	2002-84-29	留下	4.0	[4, 4]
1974-30-29	2002-72-29	留下	4.0	[4, 4]
1974-30-29	2000-65-29	留下	4.0	[4, 4]
1974-30-29	1998-89-29	留下	4.0	[4, 4]
1974-30-29	1997-83-29	留下	3.0	[3, 3]
1974-30-29	1997-63-29	留下	4.0	[4, 4]
1974-30-29	1996-66-29	留下	4.0	[4, 4]
1974-30-29	1995-82-29	留下	4.0	[4, 4]
1974-30-29	1994-71-29	留下	3.0	[3, 3]
1962-36-29	1962-45-29	留下	4.0	[4, 4]
1974-30-29	1984-75-29	留下	4.0	[4, 4]
1962-36-29	1963-28-29	留下	3.0	[3, 3]
1962-36-29	1964-5-29	留下	3.0	[3, 3]
1996-66-29	1997-63-29	留下	4.0	[4, 4]
1962-36-29	1971-3-29	留下	4.0	[4, 4]
1962-36-29	1973-37-29	留下	4.0	[4, 4]
1974-30-29	1986-59-29	留下	3.0	[3, 3]
1957-41-29	1965-42-29	留下	3.0	[3, 3]
1957-41-29	1964-5-29	留下	3.0	[3, 3]
1957-41-29	1963-4-29	留下	3.0	[3, 3]
1962-36-29	1974-2-29	留下	4.0	[4, 4]
1974-30-29	1989-96-29	留下	4.0	[4, 4]
1962-36-29	1974-30-29	留下	4.0	[4, 4]
1974-30-29	1988-90-29	留下	3.0	[3, 3]
1957-41-29	1961-18-29	留下	3.0	[3, 3]
1962-36-29	1963-4-29	留下	3.0	[3, 3]
1957-41-29	1962-36-29	留下	4.0	[4, 4]
1974-30-29	1982-91-29	留下	3.0	[3, 3]
1971-3-29	1974-2-29	留下	4.0	[4, 4]
1971-3-29	1996-66-29	留下	4.0	[4, 4]
1971-3-29	1995-82-29	留下	4.0	[4, 4]
1957-41-29	1995-82-29	留下	4.0	[4, 4]
1957-41-29	1994-71-29	留下	3.0	[3, 3]
1957-41-29	1989-96-29	留下	4.0	[4, 4]
1957-41-29	1988-90-29	留下	3.0	[3, 3]
1996-66-29	1997-83-29	留下	3.0	[3, 3]
1957-41-29	1986-59-29	留下	3.0	[3, 3]
1957-41-29	1984-75-29	留下	4.0	[4, 4]
1957-41-29	1982-91-29	留下	3.0	[3, 3]
1957-41-29	1974-48-29	留下	3.0	[3, 3]
1974-30-29	1978-6-29	留下	4.0	[4, 4]
1996-66-29	1998-89-29	留下	4.0	[4, 4]
1957-41-29	1974-30-29	留下	4.0	[4, 4]
1971-3-29	1989-96-29	留下	4.0	[4, 4]
1957-41-29	1960-7-29	留下	4.0	[4, 4]
1971-3-29	1974-30-29	留下	4.0	[4, 4]
1971-3-29	1974-48-29	留下	3.0	[3, 3]
1971-3-29	1978-6-29	留下	4.0	[4, 4]
1971-3-29	1994-71-29	留下	3.0	[3, 3]
1957-41-29	1971-3-29	留下	4.0	[4, 4]
1957-41-29	1962-45-29	留下	4.0	[4, 4]
1957-41-29	1974-2-29	留下	4.0	[4, 4]
1971-3-29	1982-91-29	留下	3.0	[3, 3]
1971-3-29	1984-75-29	留下	4.0	[4, 4]
1971-3-29	1986-59-29	留下	3.0	[3, 3]
1971-3-29	1988-90-29	留下	3.0	[3, 3]
1957-41-29	1973-37-29	留下	4.0	[4, 4]
1958-15-14	1962-19-14	窗口	4.0	[4, 4]
1962-16-14	1963-24-14	窗口	3.0	[3, 3]
1962-16-14	1962-19-14	窗口	4.0	[4, 4]
1963-24-14	1963-25-14	窗口	3.0	[3, 3]
1963-24-14	1964-14-14	窗口	3.0	[3, 3]
1963-24-14	1967-44-14	窗口	3.0	[3, 3]
1963-24-14	1971-42-14	窗口	3.0	[3, 3]
1989-94-14	1999-59-14	窗口	3.0	[3, 3]
1958-15-14	1963-24-14	窗口	3.0	[3, 3]
1989-94-14	1996-96-14	窗口	3.0	[3, 3]
1963-24-14	1978-39-14	窗口	4.0	[4, 4]
1962-16-14	1963-25-14	窗口	4.0	[4, 4]
1963-24-14	1978-30-14	窗口	3.0	[3, 3]
1963-24-14	1976-7-14	窗口	4.0	[4, 4]
1963-24-14	1973-6-14	窗口	3.0	[3, 3]
1962-16-14	1964-14-14	窗口	4.0	[4, 4]
1962-16-14	1967-44-14	窗口	4.0	[4, 4]
1962-16-14	1971-42-14	窗口	4.0	[4, 4]
1957-1-14	1976-7-14	窗口	3.0	[3, 3]
1957-1-14	1978-30-14	窗口	4.0	[4, 4]
1958-15-14	1998-57-14	窗口	4.0	[4, 4]
1958-15-14	1997-85-14	窗口	3.0	[3, 3]
1958-15-14	1996-96-14	窗口	3.0	[3, 3]
1958-15-14	1989-94-14	窗口	4.0	[4, 4]
1958-15-14	1982-81-14	窗口	4.0	[4, 4]
1958-15-14	1978-39-14	窗口	3.0	[3, 3]
1958-15-14	1978-30-14	窗口	4.0	[4, 4]
1958-15-14	1976-7-14	窗口	3.0	[3, 3]
1963-24-14	1982-81-14	窗口	3.0	[3, 3]
1958-15-14	1971-42-14	窗口	4.0	[4, 4]
1958-15-14	1964-14-14	窗口	4.0	[4, 4]
1958-15-14	1963-25-14	窗口	4.0	[4, 4]
1957-1-14	1982-81-14	窗口	4.0	[4, 4]
1957-1-14	1989-94-14	窗口	4.0	[4, 4]
1957-1-14	1996-96-14	窗口	3.0	[3, 3]
1957-1-14	1998-57-14	窗口	4.0	[4, 4]
1957-1-14	1999-59-14	窗口	3.0	[3, 3]
1962-16-14	1978-39-14	窗口	3.0	[3, 3]
1962-16-14	1978-30-14	窗口	4.0	[4, 4]
1962-16-14	1976-7-14	窗口	3.0	[3, 3]
1958-15-14	1967-44-14	窗口	4.0	[4, 4]
1963-24-14	1989-94-14	窗口	3.0	[3, 3]
1978-30-14	1996-96-14	窗口	3.0	[3, 3]
1963-24-14	1998-57-14	窗口	3.0	[3, 3]
1963-25-14	1998-57-14	窗口	4.0	[4, 4]
1963-25-14	1999-59-14	窗口	3.0	[3, 3]
1994-65-14	2001-50-14	窗口	4.0	[4, 4]
1994-65-14	1997-88-14	窗口	4.0	[4, 4]
1959-26-14	1964-14-14	窗口	4.0	[4, 4]
1994-65-14	1997-67-14	窗口	4.0	[4, 4]
1994-65-14	1996-84-14	窗口	4.0	[4, 4]
1955-21-14	1958-4-14	窗口	4.0	[4, 4]
1963-25-14	1996-96-14	窗口	3.0	[3, 3]
1994-65-14	1995-71-14	窗口	4.0	[4, 4]
1959-26-14	1967-44-14	窗口	4.0	[4, 4]
1959-26-14	1971-42-14	窗口	4.0	[4, 4]
1959-26-14	1978-30-14	窗口	4.0	[4, 4]
1959-26-14	1978-39-14	窗口	3.0	[3, 3]
1959-26-14	1982-81-14	窗口	4.0	[4, 4]
1959-26-14	1989-94-14	窗口	4.0	[4, 4]
1959-26-14	1996-96-14	窗口	3.0	[3, 3]
1959-26-14	1998-57-14	窗口	4.0	[4, 4]
1959-26-14	1999-59-14	窗口	3.0	[3, 3]
1963-25-14	1989-94-14	窗口	4.0	[4, 4]
1963-25-14	1982-81-14	窗口	4.0	[4, 4]
1963-25-14	1978-39-14	窗口	3.0	[3, 3]
1978-30-14	1999-59-14	窗口	3.0	[3, 3]
1978-30-14	1998-57-14	窗口	4.0	[4, 4]
1978-30-14	1989-94-14	窗口	4.0	[4, 4]
1958-15-14	1962-16-14	窗口	4.0	[4, 4]
1978-30-14	1982-81-14	窗口	4.0	[4, 4]
1978-30-14	1978-39-14	窗口	3.0	[3, 3]
1963-25-14	1964-14-14	窗口	4.0	[4, 4]
1958-15-14	1961-38-14	窗口	4.0	[4, 4]
1963-25-14	1967-44-14	窗口	4.0	[4, 4]
1963-25-14	1971-42-14	窗口	4.0	[4, 4]
1958-15-14	1959-26-14	窗口	4.0	[4, 4]
1958-15-14	1958-45-14	窗口	3.0	[3, 3]
1958-15-14	1958-4-14	窗口	4.0	[4, 4]
1959-26-14	1961-38-14	窗口	4.0	[4, 4]
1959-26-14	1962-16-14	窗口	4.0	[4, 4]
1959-26-14	1962-19-14	窗口	4.0	[4, 4]
1959-26-14	1963-24-14	窗口	3.0	[3, 3]
1963-25-14	1976-7-14	窗口	3.0	[3, 3]
1963-25-14	1978-30-14	窗口	4.0	[4, 4]
1963-24-14	1996-96-14	窗口	4.0	[4, 4]
1959-26-14	1963-25-14	窗口	4.0	[4, 4]
1955-21-14	1958-45-14	窗口	3.0	[3, 3]
1981-70-14	2001-50-14	窗口	4.0	[4, 4]
1958-4-14	1996-96-14	窗口	3.0	[3, 3]
1958-4-14	1998-57-14	窗口	4.0	[4, 4]
1958-4-14	1999-59-14	窗口	3.0	[3, 3]
1954-10-14	1958-15-14	窗口	4.0	[4, 4]
1954-10-14	1958-4-14	窗口	4.0	[4, 4]
1954-10-14	1958-45-14	窗口	3.0	[3, 3]
1954-10-14	1959-26-14	窗口	4.0	[4, 4]
1958-45-14	1959-26-14	窗口	3.0	[3, 3]
1958-45-14	1961-38-14	窗口	3.0	[3, 3]
1958-45-14	1962-16-14	窗口	3.0	[3, 3]
1958-4-14	1989-94-14	窗口	4.0	[4, 4]
1958-45-14	1962-19-14	窗口	3.0	[3, 3]
1958-45-14	1963-25-14	窗口	3.0	[3, 3]
1958-45-14	1964-14-14	窗口	3.0	[3, 3]
1958-45-14	1967-44-14	窗口	3.0	[3, 3]
1958-45-14	1971-42-14	窗口	3.0	[3, 3]
1958-45-14	1973-6-14	窗口	3.0	[3, 3]
1958-45-14	1976-7-14	窗口	4.0	[4, 4]
1958-45-14	1978-30-14	窗口	3.0	[3, 3]
1958-45-14	1978-39-14	窗口	4.0	[4, 4]
1958-45-14	1982-81-14	窗口	3.0	[3, 3]
1958-45-14	1989-94-14	窗口	3.0	[3, 3]
1958-45-14	1963-24-14	窗口	4.0	[4, 4]
1958-4-14	1982-81-14	窗口	4.0	[4, 4]
1958-4-14	1978-39-14	窗口	3.0	[3, 3]
1958-4-14	1978-30-14	窗口	4.0	[4, 4]
1958-4-14	1959-26-14	窗口	4.0	[4, 4]
1958-4-14	1961-38-14	窗口	4.0	[4, 4]
1958-4-14	1962-16-14	窗口	4.0	[4, 4]
1958-4-14	1962-19-14	窗口	4.0	[4, 4]
1958-4-14	1963-24-14	窗口	3.0	[3, 3]
1958-4-14	1963-25-14	窗口	4.0	[4, 4]
1958-4-14	1964-14-14	窗口	4.0	[4, 4]
1958-4-14	1964-9-14	窗口	4.0	[4, 4]
1954-10-14	1955-21-14	窗口	4.0	[4, 4]
1954-10-14	1957-1-14	窗口	4.0	[4, 4]
1967-44-14	1999-59-14	窗口	3.0	[3, 3]
1967-44-14	1998-57-14	窗口	4.0	[4, 4]
1967-44-14	1996-96-14	窗口	3.0	[3, 3]
1967-44-14	1989-94-14	窗口	4.0	[4, 4]
1967-44-14	1982-81-14	窗口	4.0	[4, 4]
1967-44-14	1978-39-14	窗口	3.0	[3, 3]
1967-44-14	1978-30-14	窗口	4.0	[4, 4]
1967-44-14	1976-7-14	窗口	3.0	[3, 3]
1967-44-14	1973-6-14	窗口	4.0	[4, 4]
1967-44-14	1971-42-14	窗口	4.0	[4, 4]
1958-4-14	1967-44-14	窗口	4.0	[4, 4]
1958-4-14	1971-42-14	窗口	4.0	[4, 4]
1958-4-14	1976-7-14	窗口	3.0	[3, 3]
1958-45-14	1996-96-14	窗口	4.0	[4, 4]
1958-45-14	1998-57-14	窗口	3.0	[3, 3]
1958-45-14	1999-59-14	窗口	4.0	[4, 4]
1954-10-14	1961-38-14	窗口	4.0	[4, 4]
1961-38-14	1971-42-14	窗口	4.0	[4, 4]
1961-38-14	1976-7-14	窗口	3.0	[3, 3]
1961-38-14	1978-30-14	窗口	4.0	[4, 4]
1961-38-14	1978-39-14	窗口	3.0	[3, 3]
1961-38-14	1982-81-14	窗口	4.0	[4, 4]
1976-7-14	1998-57-14	窗口	3.0	[3, 3]
1986-51-14	1987-98-14	窗口	4.0	[4, 4]
1986-51-14	1991-92-14	窗口	4.0	[4, 4]
1986-51-14	1996-84-14	窗口	3.0	[3, 3]
1986-51-14	1997-85-14	窗口	4.0	[4, 4]
1986-51-14	2001-50-14	窗口	4.0	[4, 4]
1957-1-14	1971-42-14	窗口	4.0	[4, 4]
1961-38-14	1989-94-14	窗口	4.0	[4, 4]
1961-38-14	1996-96-14	窗口	3.0	[3, 3]
1961-38-14	1998-57-14	窗口	4.0	[4, 4]
1961-38-14	1999-59-14	窗口	3.0	[3, 3]
1981-70-14	1982-69-14	窗口	4.0	[4, 4]
1981-70-14	1987-98-14	窗口	4.0	[4, 4]
1981-70-14	1994-65-14	窗口	4.0	[4, 4]
1981-70-14	1995-71-14	窗口	4.0	[4, 4]
1981-70-14	1996-84-14	窗口	4.0	[4, 4]
1981-70-14	1997-67-14	窗口	4.0	[4, 4]
1981-70-14	1997-88-14	窗口	4.0	[4, 4]
1961-38-14	1967-44-14	窗口	4.0	[4, 4]
1981-70-14	2003-73-14	窗口	4.0	[4, 4]
1961-38-14	1964-14-14	窗口	4.0	[4, 4]
1961-38-14	1963-24-14	窗口	3.0	[3, 3]
1954-10-14	1962-16-14	窗口	4.0	[4, 4]
1954-10-14	1962-19-14	窗口	4.0	[4, 4]
1954-10-14	1963-24-14	窗口	3.0	[3, 3]
1954-10-14	1963-25-14	窗口	4.0	[4, 4]
1954-10-14	1964-14-14	窗口	4.0	[4, 4]
1954-10-14	1967-44-14	窗口	4.0	[4, 4]
1954-10-14	1971-42-14	窗口	4.0	[4, 4]
